䱸	0x4c78	py:sōu/qiū,Cant:caau1/saau1/saau2	en:a family name, (same as 緧) a crupper	
䱹	0x4c79	py:nà/zhǎ,Cant:caa4/zaa2/zaa2	en:(standard form) (same as 鮓) a condiment made from minced fish salted, preserved fish	
䱺	0x4c7a	py:hái,Cant:haai4	en:a male crab	
䱻	0x4c7b	py:huá,Cant:gwaat1/waa4/wat6	en:a kind of fish; a flashing fly-fish in legend	
䱼	0x4c7c	py:zhǎn,Cant:zin2	en:a kind of fish; seven inchs long; good for soup	
䱽	0x4c7d	Cant:coeng1/cong1	en:(same as U+9BE7 鯧) the pomfret	
䱾	0x4c7e	py:lóu/yú,Cant:laau1/laau4	en:a carp-like savory fish	
䱿	0x4c7f	py:chàn,Cant:caam3	en:a kind of fish	
䲀	0x4c80	py:dié/suì/zhì/zòu,Cant:zi3	en:a kind of fish	
䲁	0x4c81	py:wèi,Cant:to5/waai3	en:general term of a kind of fish, a snake-like fish	
䲂	0x4c82	py:xuán,Cant:syun4	en:a kind of fish	
䲃	0x4c83	py:zǎo/suǒ/cháo,Cant:zou2	en:a carp-like fish with chicken feet, spawn or roe	
䲄	0x4c84	py:mín/mǐn,Cant:maan5/mang4	en:(same as 鮸) an ocean fish with long flat body, big mouth, sharp teeth (a cod, same as 鰵)	
䲅	0x4c85	py:guī,Cant:kwai1	en:the globefish; blowfish; puffer	
䲆	0x4c86	py:sū,Cant:sou1	
䲇	0x4c87		
䲈	0x4c88		
䲉	0x4c89	py:sī,Cant:si1	en:a kind of fish; a second name for tuna	
䲊	0x4c8a	py:duò/wěi/tuò,Cant:to5	en:fry (of fish), crab, get rid of the scales of a fish	
䲋	0x4c8b	py:cén,Cant:sam4	en:(non-classical form) a kind of fish	
䲌	0x4c8c	py:kuǎn,Cant:fun2	en:a fish, the sound of touching the fish net	
䲍	0x4c8d	py:téng,Cant:tang4	en:(standard form of 鰧) a perch-like fish with white body and red tail	
䲎	0x4c8e	py:něi	en:(corrupted form of U+9BD8 鯘; same as U+9BBE 鮾) to spoil, to go down, to corrupt; spoiled fish-meat	
䲏	0x4c8f	py:láo,Cant:lou4/lou6	en:a kind of fish	
䲐	0x4c90	py:lǔ,Cant:lou5	en:a kind of fish	
䲑	0x4c91	py:yí,Cant:zeoi4/zi4	en:spawn, or roe, a kind of fish	
䲒	0x4c92	py:xiè,Cant:hai5/ngai4	en:(same as 蟹) crab	
䲓	0x4c93	py:yǎn/yán,Cant:zim5	en:a kind of fish, the mouth of a fish at surface of the water; gasping for breath	
䲔	0x4c94	py:qíng/qìng,Cant:goeng1/king4	en:a whale, huge	
䲕	0x4c95	py:pǔ/pù,Cant:pou2	en:the Yangtze porpoise	
䲖	0x4c96	py:chóu,Cant:caa1/caau1/caau4	en:big fish	
䲗	0x4c97	py:xián,Cant:haam4	en:a kind of fish; with long and flat body; small mouth and pointed lips	
䲘	0x4c98	py:guǎn/kàng/wéi,Cant:gun2/sung1	en:a kind of fish; with a long cylinder body	
䲙	0x4c99	py:jié,Cant:zit3	en:a kind of fish; grown in fresh water; with flat body; orange color or blue colored pattern	
䲚	0x4c9a	py:lài/làn,Cant:lai6/lam6	en:a second name for shad (with a head like a sturgeon)	
䲛	0x4c9b	py:méng,Cant:mung4	en:an ancient name for tuna, a kind of sturgeon	
䲜	0x4c9c	py:yè,Cant:zip6	en:lots of fish	
䲝	0x4c9d	Cant:ceoi2/coeng1/seoi6	en:(same as U+9BE7 鯧) the pomfret	
䲞	0x4c9e	py:lì/luǒ,Cant:lap6	en:a general name for perch, etc.	
䲟	0x4c9f	py:yìn,Cant:zaan3	en:(simplified form of 鮣) a kind of fish, live in the ocean, dark brown color with two white vertical marks; flat shaped head	
䲠	0x4ca0	py:chūn,Cant:ceon1	en:(simplified form 鰆) a kind of fish; long and flat; silver-gray with dark color dots and cross-grained strips	
䲡	0x4ca1	Cant:cau1	en:(simplified form U+9C0C 鰍) loach	
䲢	0x4ca2	py:téng,Cant:tang4	en:(simplified form of 鰧) a kind of fish; stout; bluish gray color; big flat head; big mouth and small eyes; usually stay in the bottom of the shallow sea; half bured in the muddy sand	
䲣	0x4ca3	py:yú,Cant:zyu4	en:(simplified form) to fish; to seize	
䲤	0x4ca4		en:(simplified form)	
䲥	0x4ca5	Cant:gau1	en:(same as 鳩) the pigeon; the turtle dove	
䲦	0x4ca6	py:chá/dài/dì/tuǒ,Cant:daai6	en:a legendary bird	
䲧	0x4ca7	py:dù/shuì,Cant:caau4/dou6/dung3	en:cuckoo; goatsucker or nightjar	
䲨	0x4ca8	py:hóng,Cant:hung4	en:(same as 鴻) wild swan, a wild goose, vast; profound	
䲩	0x4ca9	Cant:si1	en:(same as 鳲) the cuckoo; the wood-pigeon or the turtle-dove	
䲪	0x4caa	py:xì,Cant:hei3	en:a kind of bird	
䲫	0x4cab	Cant:gaau1/kaau1	en:(corrupted form of 鳩) the pigeon; the turtle dove	
䲬	0x4cac	py:qí,Cant:gan1/kei4/zi1	en:chicken, a second name for a pheasant, the wild goose	
䲭	0x4cad	Cant:ci1	en:kite, owl, wine cups	
䲮	0x4cae	py:yuán,Cant:zyun4	en:a kind of bird	
䲯	0x4caf	py:jí,Cant:gaap6/kaap6	en:a kind of black small bird	
䲰	0x4cb0	py:yùn,Cant:wan6	en:a second name for the pigeon or the turtle dove	
䲱	0x4cb1	py:fǎng,Cant:fong2/fong4	en:(same as 鶭) a kind of black bird; most of the time stay by the marsh; where water gathers	
䲲	0x4cb2	py:gōng/sōng,Cant:gung1	en:a hawk-like bird; much smaller	
䲳	0x4cb3	py:háng,Cant:hong4	en:birds flying up and down	
䲴	0x4cb4	py:zhèn,Cant:zam6	en:(same as 鴆) a kind of venomous bird, poisoned wine	
䲵	0x4cb5	py:hù/què,Cant:zoek3	en:(same as 雀) a general name of small birds, as sparrows, chickadees, etc.	
䲶	0x4cb6		
䲷	0x4cb7		
䲸	0x4cb8	py:jiè,Cant:gaai3	en:a kind of bird	
䲹	0x4cb9	py:pí,Cant:pei4	en:ospery; water hawk	
䲺	0x4cba	py:gàn,Cant:gam3	en:birds singing; chirps	
䲻	0x4cbb	py:xuán/yuān,Cant:zyun4	en:the swallow, (same as 鳶) kite (a bird), kite ( a toy)	
䲼	0x4cbc	py:shēng,Cant:saang1/sang1	en:a kind of bird, (same as 鼪) weasel	
䲽	0x4cbd	py:shí/diǎo,Cant:sek6	en:a kind of bird; suspended rocks	
䲾	0x4cbe	py:qiǎo,Cant:haau2	en:the tailor bird; a second name for wren	
䲿	0x4cbf	py:cí,Cant:ci4	en:(non-classical form of 鶿 U+9DC0) cormorant	
䳀	0x4cc0	py:dié/yì,Cant:dit6	en:the cuckoo, a kind of pigeon, a kind of water bird	
䳁	0x4cc1	py:bá/bǐn/bó/yuán,Cant:bat6	en:a wild duck-like water bird, a pheasant like bird	
䳂	0x4cc2	py:diāo/chāo/tiáo/xiāo,Cant:diu1,Viet:sếu	en:a kind of small bird, sound of birds, the feathered; birds	
䳃	0x4cc3	py:wǎn,Cant:zyun1/zyun2	en:a kind of phoenix-like bird	
䳄	0x4cc4	py:cí,Cant:ci1/ci2	en:(same as 鴜) a kind of water bird; with black color, (same as 雌) female; woman-like	
䳅	0x4cc5	py:zhǐ/zhì,Cant:zi2	en:a kind of bird which shares its nest with rats, sound of birds	
䳆	0x4cc6	py:bái,Cant:baak6	en:a kind of species of myna (or mynah); a grackle	
䳇	0x4cc7	py:wǔ,Cant:mou2/mou5	en:(same as 鵡) parrot	
䳈	0x4cc8	py:bǎo,Cant:bou2	en:(same as 鴇) a bird resembling the wild goose; Otis dybowskii	
䳉	0x4cc9	py:dàn,Cant:dam1/dung1/dung6	en:a kind of water bird, (same as 鴆) a kind of venomous bird	
䳊	0x4cca	py:bá,Cant:baat6/but6	en:(same as 䳁) a wild duck-like water bird, a pheasant like bird	
䳋	0x4ccb	py:tóng/tōng/xiāo,Cant:tung4	en:a pheasant-like bird with black and body and red feet, a kind of bird, (same as 蟂) an otter-like animal	
䳌	0x4ccc	Cant:gyun1	en:(non-classical form of 鵑) the cuckoo	
䳍	0x4ccd	py:gōng,Cant:gung1	en:a kind of pheasant-like bird	
䳎	0x4cce	py:jiù,Cant:haau6/hin1/kaau3/kaau5	en:a pigeon-like bird; with a comb or crest	
䳏	0x4ccf	py:guì/jué,Cant:gwaai3	en:cuckoo, pelican, (same as 鴃) a shrike; butcherbird	
䳐	0x4cd0	py:cì,Cant:ci3	en:an owl-like bird	
䳑	0x4cd1	py:yǒu/yù,Cant:zuk1	en:a pheasant-like bird	
䳒	0x4cd2	py:yuán,Cant:zyun4	en:a kind of bird, a hawk; sparrow hawk	
䳓	0x4cd3	py:lǎo,Cant:lou5	en:a kind of water bird, a vulture; a condor	
䳔	0x4cd4	py:jú/jiù,Cant:guk1	en:a pigeon-like bird; with a comb or crest, a shrike; butcherbird	
䳕	0x4cd5	py:fú,Cant:faau4/fu1/man5/wui6	en:the pigeon, the turtle dove	
䳖	0x4cd6	py:nèi/yè,Cant:nip6	en:flying birds, a kind of bird	
䳗	0x4cd7	py:é,Cant:ngo4	en:(ancient form of 鵝) goose; gander	
䳘	0x4cd8	py:é,Cant:ngo4	en:(same as 䳗,鵝) goose; gander	
䳙	0x4cd9	py:xǐng,Cant:sing2	en:a egret-like bird, a kind of water bird	
䳚	0x4cda	py:kàn/hé,Cant:hon2/hot3	en:a sort of nightingale which is said to sing for the dawn; also the name for a large bat with awing-spread of two feet, a sort of pheasant	
䳛	0x4cdb	py:yàn,Cant:an3	en:(same as 鷃) a small brown speckled bird like the quail	
䳜	0x4cdc	py:tú,Cant:tou4	en:(same as 鵌) a kind of bird which shares its nest with rats	
䳝	0x4cdd	py:bù/diào/fǔ/pǒu,Cant:faau2/fu2	en:a kind of small birds, a kind of bird	
䳞	0x4cde	py:běng,Cant:bang1	en:birds flying all directions	
䳟	0x4cdf	py:kòu/míng/mǒ,Cant:ming4	en:a legendary bird, divine birds; the phoenix	
䳠	0x4ce0	py:chuí/ruì/zhù,Cant:seoi4/seoi6	en:owl, kite, hawk; sparrow hawk, stop flying (said of bird)	
䳡	0x4ce1	py:yàn/zhuī,Cant:zeoi1	en:(same as 鵻) a kind of bird in ancient books; a wood-pigeon; a hawk	
䳢	0x4ce2	py:qí,Cant:hei1/kei4	en:(same as 鶀) small wild goose	
䳣	0x4ce3	py:yuán,Cant:zyun1	en:(non-classical form of 鳶) kite (bird), kite (toy), owl, to soar; to fly	
䳤	0x4ce4	py:biē,Cant:bit3	en:a kind of strange; weird; legendary bird, second name for an owl	
䳥	0x4ce5		
䳦	0x4ce6	py:xuān,Cant:hyun1/kwaan2	en:wren; the tailorbird, a kind of small bird	
䳧	0x4ce7	py:hóu,Cant:haau4	en:an eagle; a hawk	
䳨	0x4ce8	py:huáng,Cant:wong4	en:(same as 凰) the female phoenix, a legendary bird in Chinese mythology, (standard form of 皇) beautiful; brilliant, royal	
䳩	0x4ce9	py:yāo,Cant:ziu1	en:a kind of bird; a pheasant-like bird; red body and with a long tail	
䳪	0x4cea	py:juàn/tuán,Cant:teon1/zyun1	en:(non-classical form of 鷒) a kind of bird, a kind of stork-like bird	
䳫	0x4ceb	py:kuí,Cant:kwai4	en:(standard form) a small pigeon	
䳬	0x4cec	py:è/yǎo/yì,Cant:aa3/bit3/fong2/gei3/tou4/zik6/zim2	en:(same as 鷊) a kind of bird, a kind of grass, (same as U+9D83) a fabulous sea bird	
䳭	0x4ced	py:jí,Cant:zik1/zit1	en:wagtail	
䳮	0x4cee	py:mò,Cant:maak6/maat6	en:to look at in surprise (said of bird)	
䳯	0x4cef	py:chóng/chǒng,Cant:cung4	en:a kind of bird, small bird flying, a general name of small birds	
䳰	0x4cf0	py:bǎo,Cant:bou2	en:(same as 鴇) a bird resembling the wild goose; Otis dybowskii	
䳱	0x4cf1	py:wù,Cant:mou6,Viet:vọ	en:(non-classical form of 鶩) ducks	
䳲	0x4cf2	py:zhèn,Cant:zan3	en:a swarm of flying birds; birds soar in groups	
䳳	0x4cf3	py:xù,Cant:hyut3/seot1	en:a kind of small bird, strange; weird bird	
䳴	0x4cf4	py:tà/dá,Cant:dap6	en:a kind of bird, a flying young bird	
䳵	0x4cf5	py:chì,Cant:cik1	en:a kind of water bird with colorful feather	
䳶	0x4cf6	py:xī/qī/jī,Cant:gaai1/haai4	en:(same as 㶉) a kind of water bird, (same as 雞) chickens	
䳷	0x4cf7	py:cóng,Cant:cung4	en:a second name for chicken	
䳸	0x4cf8	py:má/mái,Cant:maa4/mai4/min5	en:the wild goose, sparrow; the house-sparrow	
䳹	0x4cf9	py:kòu,Cant:kaau3/kaau5	en:a kind dove-like bird, (same as 鵽鳩)	
䳺	0x4cfa	py:yàn,Cant:aam1/an3	en:(same as 鵪) the quail	
䳻	0x4cfb	py:cán/chán/dié/zhàn,Cant:caam4	en:an eagle; a hawk, second name for osprey or water hawk, a kind of eagle-like bird with white pattern	
䳼	0x4cfc	Cant:aau1	en:(standard form of 鷗) gull, water bird	
䳽	0x4cfd	py:hè,Cant:hok6	en:(non-classical form of 鸖) (same as 鶴) crane	
䳾	0x4cfe	py:dēng,Cant:dang1	en:an owl, the rail (a bird)	
䳿	0x4cff	py:lán/rán,Cant:zin4	en:a kind of bird	
䴀	0x4d00	py:tóng,Cant:tung4/zung1	en:a kind of water bird	
䴁	0x4d01	py:yù/yú,Cant:zyu6	en:a kind of rat-like bird, a vulture or a condor-like bird	
䴂	0x4d02	py:hàng/xiàng,Cant:zoeng6	en:a kind of water bird, (a second name for 䴀)	
䴃	0x4d03	py:náo,Cant:nau4	en:wren; the tailorbird, the golden oriole	
䴄	0x4d04	py:lì/shùn,Cant:seon3	en:a kind of bird	
䴅	0x4d05	py:fén,Cant:fan4	en:a legendary bird; like magpie; with white body, red tail and six feet	
䴆	0x4d06	py:pú/pū,Cant:buk6	en:a kind of bird, a kind of bird good at casting lots or divining	
䴇	0x4d07	py:líng,Cant:ling4	en:a second name for crane, a small swan, (non-classical form of 鴒) a second name for wagtail	
䴈	0x4d08	py:ǎo,Cant:ou2	en:(non-classical form) a kind of water bird	
䴉	0x4d09	py:huán/xuán,Cant:syun4	en:general term for a group of bird (looks like egret), to fly in a circle	
䴊	0x4d0a	py:yí,Cant:faan3/gon1/zi4/zi5	en:(same as 鸃) the crow-pheasant	
䴋	0x4d0b	py:huán/xuán,Cant:syun4	en:a kind of water bird; deep eyed, general term for a group of bird	
䴌	0x4d0c	py:méng,Cant:mung4,Viet:mòng	en:a kind of water bird; a big gray-white colored body with hairy tail	
䴍	0x4d0d	py:yīng,Cant:ang1	en:a kind of strange and weird bird	
䴎	0x4d0e	py:lěi,Cant:leoi5	en:(same as 鸓) flying squirrel; bats	
䴏	0x4d0f	py:yàn,Cant:zin3	en:(same as 燕) a swallow	
䴐	0x4d10	py:bǎo,Cant:bou2	en:a kind of bird, (same as 鴇) a bird resembling the wild goose; Otis dybowskii	
䴑	0x4d11	py:dié,Cant:dip6	en:a legendary weird bird; resembling the magpie; dark red color; with two heads and four feet, (corrupted form of 鸓) flying squirrel; bats	
䴒	0x4d12	py:líng,Cant:ling4	en:(same as 鴒) wagtail	
䴓	0x4d13	py:shī,Cant:si1	en:general term for a group of small birds	
䴔	0x4d14	py:jiāo,Cant:gaau1	en:the fishing cormorant	
䴕	0x4d15	py:liè,Cant:lit6	en:a woodpecker	
䴖	0x4d16	py:jīng,Cant:zing1	en:a kind of water bird	
䴗	0x4d17	py:jú,Cant:gwik1/gwing2	en:a shrike	
䴘	0x4d18	py:tī,Cant:taai1/taai2/taai3	en:a kind of bird	
䴙	0x4d19	py:pì,Cant:pik1	en:a kind of bird resembling the duck; much smaller	
䴚	0x4d1a	py:gǎng,Cant:gong1	en:saltpond; salty marshes	
䴛	0x4d1b	py:jiǎo/tú/xì/xiào/yín,Cant:siu1	en:to make decoction of salt	
䴜	0x4d1c	py:wāi,Cant:gwaat3/nei6/waai1/wai4/wun6	en:salt; a certain minority group in ancient times used as a second name for salt	
䴝	0x4d1d	py:bù/chuài,Cant:cai3/zyut3	en:salt, soybean sauce; soy	
䴞	0x4d1e	py:dí,Cant:dik6	en:salty; briny; salted	
䴟	0x4d1f	py:huán/huàn,Cant:wun4	en:an one-year old deer, a three-year old deer	
䴠	0x4d20	py:yǎo,Cant:ou2/ziu1	en:a young tailed deer	
䴡	0x4d21	py:lì,Cant:lai6	en:(same as 麗) beautiful; elegant; fair; fine	
䴢	0x4d22	py:mí,Cant:mei4	en:(same as 麋) a kind of deer; Alces machlis	
䴣	0x4d23	py:hū,Cant:fu1	en:a kind of animal	
䴤	0x4d24	py:shēng,Cant:saang1/sang1	en:an animal as big as a rabbit, a two-year old deer	
䴥	0x4d25	py:jiā,Cant:gaa1	en:(same as 麚) a stag	
䴦	0x4d26	py:rén/yín,Cant:ngaan4/ngai4	en:a legendary animal; a fox-like animal and with a man's eyes	
䴧	0x4d27	py:wēi,Cant:wai1	en:venison	
䴨	0x4d28		
䴩	0x4d29	py:piáo,Cant:piu4	en:a kind of deer	
䴪	0x4d2a	py:lù,Cant:luk6	en:a fabulous creature, something like a deer, with a single horn	
䴫	0x4d2b	py:líng,Cant:ling4	en:(same as U+9EA2 羚) antelope	
䴬	0x4d2c	py:yì,Cant:zik6/zim2	en:crumbs of barley; bran; chaff	
䴭	0x4d2d	py:cái,Cant:co3/coi4	en:distiller's grains or yeast; ferment for brewing	
䴮	0x4d2e	py:shàn,Cant:saan3	en:cakes pf leaven; yeast, ferment for brewing, crumbs of barley	
䴯	0x4d2f	py:hū,Cant:fat1	en:a kind of cake	
䴰	0x4d30	py:shú/yì,Cant:suk6	en:a family name, (same as 䴬) crumbs of barley; bran; chaff	
䴱	0x4d31	py:tuō,Cant:do2/fo1/to4	en:cakes and biscuits	
䴲	0x4d32	py:mò,Cant:mut6	en:flour, rice flour	
䴳	0x4d33	py:hè/huá,Cant:wat6/wok6	en:distiller's grains or yeast	
䴴	0x4d34	py:tiè/nián,Cant:tip3	en:a kind of cake, a kind of herb medicine, (same as 黏) to stick, glutinous; adhesive	
䴵	0x4d35	py:bǐng/zhuó,Cant:bing2	en:(same as 餅) cakes; biscuits; pastry	
䴶	0x4d36	py:péng,Cant:leot6/miu4/pung4	en:(same as 麷) to boil or stew wheat, to simmer ferment for brewing	
䴷	0x4d37	py:hún/huàn,Cant:wan4	en:use the whole piece of barley to ferment for brewing	
䴸	0x4d38	py:fū,Cant:fu1	en:(non-classical form of 麩) bran; refuse	
䴹	0x4d39	py:guǒ/luǒ/hún,Cant:gwo2	en:cakes; biscuits; pastry, distiller's grains or yeast, (interchangeable 稞) grains ready for grinding; healthy grains, flour, (same as 䴷) use the whole piece of barley to ferment for brewing	
䴺	0x4d3a	py:bù/cǎi/chàn,Cant:bou6	en:cakes; cookies; biscuits; pastries; dumplings	
䴻	0x4d3b	py:lí,Cant:lei4	en:dry food	
䴼	0x4d3c	py:chǎn/chàn,Cant:can2	en:to extirpate; to level off; to pare barley	
䴽	0x4d3d	py:bài/pí,Cant:bei1/bik1/pei4	en:a small round piece of distiller's grains or yeast	
䴾	0x4d3e	py:cuó/cuò/yè/zhěn/zǐ,Cant:co4/zi2	en:to grind barley	
䴿	0x4d3f	py:méng,Cant:mung4	en:grains from the distillery, crumbs of barley, crumbs of rice	
䵀	0x4d40	py:suǒ/suò,Cant:so2	en:coarse crumbs of barley, unrefined or unpolished wheat	
䵁	0x4d41	py:qiàng,Cant:coeng1	en:decayed dough; rotten noodle	
䵂	0x4d42	py:zhí,Cant:zak6	en:to grind wheat to powder; with bran and flour mixed together	
䵃	0x4d43	py:kuàng/huáng,Cant:kwong3/wong4	en:a kind of barley, dust of ferment for brewing; small crumbs of grains from the distillery	
䵄	0x4d44	py:bí/bó/fèng/pěng,Cant:fung1	en:(same as 麷) to boil or stew wheat, to simmer ferment for brewing, (interchangeable 豐) various kinds of rush from which mats, bags, etc. are made; vines of the rushes	
䵅	0x4d45	py:áo,Cant:ngou4	en:(same as 熬) to extract by applying heat, to cook; to stew or simmer	
䵆	0x4d46	py:méng,Cant:mung4	en:(same as 䴿) grains from the distillery, crumbs of barley, crumbs of rice	
䵇	0x4d47	py:xiàn,Cant:sam1	en:to dislike; to reject; to hate, a house; a building	
䵈	0x4d48	py:kù,Cant:guk1/huk1	en:unsmelted hemp and silk, unspinned hemp, raw silk	
䵉	0x4d49	py:tóu,Cant:tau4	en:Abutilon, grassy plant with fabres from which clothe is made	
䵊	0x4d4a	py:tuān,Cant:teon1/zyun1	en:(same as 䵍) yellow, used in person's name	
䵋	0x4d4b	py:wěi,Cant:fui2/kui2	en:yellow, greenish yellow	
䵌	0x4d4c	py:xiān,Cant:cim1	en:reddish yellow	
䵍	0x4d4d	Cant:tan1	en:yellow, used in person's name	
䵎	0x4d4e	py:tuān,Cant:caau3/doi6/sou1/teon1/toi5/zyun1	en:dark yellow, yellow, bright; well-illuminated	
䵏	0x4d4f	py:lǎo,Cant:lou5	en:yellow; straw colord	
䵐	0x4d50	py:chǎn/chàn,Cant:zin2	en:yellow, (dialect) yellowish black; dark yellow	
䵑	0x4d51	py:nì,Cant:nik1	en:(same as 䵒 U+4D52) glue, a kind of cement made of hemp, lime and oil	
䵒	0x4d52	py:nì,Cant:nik1	en:glue, a kind of cement made of hemp, lime and oil	
䵓	0x4d53	py:lí,Cant:laai4	en:the mole	
䵔	0x4d54	py:dǒng,Cant:dung2	en:to turn on the heel, not moving forward	
䵕	0x4d55	py:jù,Cant:geoi3	en:a varietyof millet, to stick, sticky; glutinous	
䵖	0x4d56	py:jiàn/qiàn/xiàn,Cant:gin3	en:panicled millet, congee; porridge; rice gruel, ripening of paddy or rice; a harvest	
䵗	0x4d57	py:bó/bí,Cant:fuk6	en:to clean the withered; dried and decayed leaves of the bottom part of millets, grains, beans or peas, a variety of millet, beans and peas collectively, to paste up, to attach to, to stick up; to glue	
䵘	0x4d58	py:shà/shài,Cant:sai3/sam2	en:dosen't t stick to each other; hard to adhesive, (same as 曬) to dry in the sun; to expose to sunlight	
䵙	0x4d59	py:zhā/zhǎ,Cant:zaa1	en:sticky; to append; padding; cushioning, to paste on something	
䵚	0x4d5a	py:tǎo,Cant:ceoi4/dou3/saam2/tou2	en:(dialect) kaoliang; sorghum	
䵛	0x4d5b	py:jiàn/xiàn,Cant:gin3/hin1	en:(non-classical form of 䵖) panicled millet, congee; porridge; rice gruel, ripening of paddy or rice; a harvest	
䵜	0x4d5c	py:nǒng,Cant:nung2	en:to plough and sow, a kind of fruit	
䵝	0x4d5d	py:yì/yà,Cant:zi3	en:dark black, black	
䵞	0x4d5e	py:jìng/qíng,Cant:king4	en:(ancient form of 黥) ancient punishment of tattooing the face	
䵟	0x4d5f	py:gǎn,Cant:gon2	en:(same as 皯) black, black moles or black birthmarks on the face	
䵠	0x4d60	py:dí/zhuó,Cant:coek3/dik1/zoek3	en:rushes used form making mats, face decorations (for women), to ornament on the face of a woman	
䵡	0x4d61	py:jiǎn,Cant:gan2	en:(non-classical form of 䵤) (of the black skin) to crack or chap, black skin	
䵢	0x4d62	py:mèi/wèi,Cant:maa3/maa6/mei6/mui6	en:light black, dark black	
䵣	0x4d63	py:dá/zhǎn,Cant:daat3	en:white with black; black and beautiful, name of a county in ancient times	
䵤	0x4d64	py:jiǎn/xiàn,Cant:gan2	en:(non-classical form of 䵤) (of the black skin) to crack or chap, black skin	
䵥	0x4d65	py:shè/wán/yìng/yù,Cant:wat1	en:black, dark; deep	
䵦	0x4d66	py:xiè/wū,Cant:ce5	en:(non-classical form of 汙 污) to stain; to mess up, dirty; filthy	
䵧	0x4d67	py:zài,Cant:zoi3	en:to dye	
䵨	0x4d68	py:máng,Cant:mong4	en:dark; dim; obscure, personal secrets	
䵩	0x4d69	py:lí,Cant:lai4	en:(non-classical form of 黧) dark yellow, black mark, light yellow; sallow	
䵪	0x4d6a	py:gùn/hùn,Cant:gwan3	en:pure black, to omit, to forget, to wonder about doing nothing	
䵫	0x4d6b	py:xūn/yù,Cant:fan1	en:(same as 纁) light red (same as 黦) yellowish black	
䵬	0x4d6c	py:tà,Cant:daap6	en:black (corrupted form of 濌) sound of the flowing water	
䵭	0x4d6d	py:zhè,Cant:kei4/syu1/ze3	en:black	
䵮	0x4d6e	py:yàng,Cant:soeng1/zoeng6	en:red-and-black color, light green; light blue	
䵯	0x4d6f	py:tuǎn,Cant:teoi3/teon2	en:(same as 畽) a village; a farmstead, a hamlet, the land outside a city	
䵰	0x4d70	py:shāng,Cant:soeng1	en:black color, red-and-black color	
䵱	0x4d71	py:xì/xī,Cant:sik1	en:red-and-black color, blue-and-black color, black color	
䵲	0x4d72	py:qiāo,Cant:ciu1	en:raw hemp, mildewed hemp; freckles	
䵳	0x4d73	py:wèi,Cant:waai3/wui6	en:light black	
䵴	0x4d74	py:yìng/zèng/yùn,Cant:zaan6	en:black color, black specks; mottles on the face, black face, (same as 暈) to faint; giddy and dizzy	
䵵	0x4d75	py:chuā/zhuó,Cant:zat3/zyut3	en:yellowish black and white, short and black, over-fatigued; weary; tired	
䵶	0x4d76	py:qú/gōu,Cant:keoi4	en:a kind of frog; a kind of sea turtle; with two horns; and pattern on the tortoise shell	
䵷	0x4d77	py:wā,Cant:waa1	en:(same as U+9F03 蛙) frog; (same as U+54C7 哇) to make the noise of vomiting	
䵸	0x4d78	Cant:caau1	en:(same as 鼀) the toad that lives in the moon	
䵹	0x4d79	py:zhī,Cant:zi1	en:(standard form 鼅) insects that are injurious to crops, spider	
䵺	0x4d7a	py:tǐng/dǐng/tiǎn,Cant:ding2/ting5	en:(same as 圢 町) boundary between agricultural lands, (in Japan) a street; a city block, ant hill; formicary, vacant land by the side of a house; a paddock, deer trace; deer track	
䵻	0x4d7b	py:gǔ/hú/huì,Cant:waai6	en:a small tripod of bronze with two ears (standard form 鏏) tripod of bronze with two ears; heavy three-legged caldron or sacrificial vessel	
䵼	0x4d7c	py:shāng,Cant:soeng1	en:to boil; to cook; to stew	
䵽	0x4d7d	py:cà,Cant:cat6	en:sound of drums, to beat the side of a drum	
䵾	0x4d7e	py:fú/fǔ,Cant:fu4	en:sound of drums, loud noise of the military drums, (same as 拊) to pat; to touch with hand lightly or tenderly, to slap; to tap; to clap hands	
䵿	0x4d7f	py:tiè,Cant:nim1/tip3	en:a silent drum, spacious	
䶀	0x4d80	py:tà,Cant:dap6	en:sound of drums; image of the sound	
䶁	0x4d81	py:tà,Cant:dap6	en:noises; disorderly or confused sound of the drums	
䶂	0x4d82	py:zhuó/jué,Cant:zoek3	en:a squirrel-like animal, a flying squirrel, a rat-like animal; much smaller	
䶃	0x4d83	py:hán,Cant:ham4	en:a kind of rat, lizard	
䶄	0x4d84	py:píng,Cant:ping4	en:striped mottled rat; mountain rat; short and red-brown colored with spots	
䶅	0x4d85	py:hé,Cant:kok3/lok3/lok6	en:a marmot-like rat with a big head	
䶆	0x4d86	py:zhuī,Cant:ceoi4/kei4/zeoi1	en:(dialect) a rat; a mouse	
䶇	0x4d87	py:zhòu,Cant:zau6	en:a rat	
䶈	0x4d88	py:bó,Cant:bok3	en:a kind of rat, known together as the kangaroo	
䶉	0x4d89	py:liú,Cant:lau4	en:guinea pig; a kind of big rat; living in the bamboo grove	
䶊	0x4d8a	py:nǜ,Cant:nuk6	en:(corrupted form) (interchangeable with 衄) to bleed at the nose, a check in batttle, to damp ardour, to shrink from; to treat harshly, to be damped; to suffer defeat	
䶋	0x4d8b	py:xī,Cant:kaap1	en:sound; sound of the breath	
䶌	0x4d8c	py:pào,Cant:paau3	en:(same as 皰) a pustule or pimple	
䶍	0x4d8d	py:dì/tì,Cant:tai3	en:(same as 嚏) to sneeze	
䶎	0x4d8e	py:hē,Cant:hot3	en:sound of breath; snoring; snorting	
